,title,label
10750,자꾸 볼품없이,2
10751,자꾸 불만,2
10752,자꾸 불안,2
10753,자꾸 불평,2
10754,자꾸 불평,2
10755,자꾸 불평,2
10756,자꾸 비굴,2
10757,자꾸 비틀거리,2
10758,자꾸 빈둥거리,2
10759,자꾸 빈정거리,2
10760,자꾸 빤빤,2
10761,자꾸 뻔뻔,2
10762,자꾸 뽐내,1
10763,자꾸 설레,1
10764,자꾸 성가시,2
10765,자꾸 성,2
10766,자꾸 시,2
10767,자꾸 시끄럽,2
10768,자꾸 시름시름,2
10769,자꾸 시큰둥,2
10770,자꾸 신경질,2
10771,자꾸 쑤시,2
10772,자꾸 쑤,2
10773,자꾸 쓰러지,2
10774,자꾸 쓰러지,2
10775,자꾸 아프,2
10776,자꾸 앓,2
10777,자꾸 앓,2
10778,자꾸 애쓰,2
10779,자꾸 애쓰,2
10780,자꾸 얄밉,2
10781,자꾸 얄밉,2
10782,자꾸 어색,2
10783,자꾸 어,2
10784,자꾸 어지럽,2
10785,자꾸 얻어맞,2
10786,자꾸 엿보,2
10787,자꾸 요란,2
10788,자꾸 우기,2
10789,자꾸 우기,2
10790,자꾸 울,2
10791,자꾸 우물쭈물,2
10792,자꾸 우쭐거리,1
10793,자꾸 울,2
10794,자꾸 울,2
10795,자꾸 울음,2
10796,자꾸 움직이,2
10797,자꾸 움직이,2
10798,자꾸 웃,1
10799,자꾸 웃,1
10800,자꾸 자리,2
10801,자꾸 자빠지,2
10802,자꾸 저,2
10803,자꾸 저,2
10804,자꾸 저리,2
10805,자꾸 절,2
10806,자꾸 조르,2
10807,자꾸 좀스럽,2
10808,자꾸 좀스럽,2
10809,자꾸 주저,2
10810,자꾸 주저주저,2
10811,자꾸 주책없이,2
10812,자꾸 지껄이,2
10813,자꾸 지껄이,2
10814,자꾸 짓궂,2
10815,자꾸 짖궂,2
10816,자꾸 짜증,2
10817,자꾸 쩔쩔매,2
10818,자꾸 참견,2
10819,자꾸 처지,2
10820,자꾸 치밀,2
10821,자꾸 치사,2
10822,자꾸 토하,2
10823,자꾸 토하,2
10824,자꾸 피하,2
10825,자꾸 헤매,2
10826,자꾸 헷갈리,2
10827,자꾸 화,2
10828,자꾸 흐리,2
10829,자꾸 흔들리,2
10830,자꾸 흘리,2
10831,자꾸 흡족,1
10832,자꾸 힘없이,2
10833,자라 못하,2
10834,자랑,1
10835,자랑,1
10836,자랑,1
10837,자랑,1
10838,자,2
10839,자리,2
10840,자리,2
10841,자리 느낌,2
10842,자리 느낌,2
10843,자리,2
10844,자리 느낌,2
10845,자리 느낌,2
10846,자리 듯하,2
10847,자리 듯하,2
10848,자리 느낌,2
10849,자릿자릿,2
10850,자릿,2
10851,자릿 느낌,2
10852,자부,1
10853,자비,1
10854,자비 넓,1
10855,자비,1
10856,자비,1
10857,자비 교훈,1
10858,자비,1
10859,자비 나타내,1
10860,자비,1
10861,자비 베풀,1
10862,자비심,1
10863,자비심,1
10864,자비심 많,1
10865,자비,1
10866,자비 마음,1
10867,자빠지,2
10868,자빠지,2
10869,자빠지 모양,2
10870,자빠지,2
10871,자상,1
10872,자상,1
10873,자세 정확,1
10874,자세히,1
10875,자세히 살피,1
10876,자세히 살피,1
10877,자,2
10878,자송하,2
10879,자신 있,1
10880,자신감,1
10881,자신 해,2
10882,자신 옭 묶,2
10883,자신 옭 묶음,2
10884,자신 책망,2
10885,자신 책망,2
10886,자신 결함,2
10887,자신 이익,2
10888,자신 재능,1
10889,자신,1
10890,자애,1
10891,자애,1
10892,자애 베풀,1
10893,자연 그대로,1
10894,자연,1
10895,자연 보이,1
10896,자연,1
10897,자연 못하,2
10898,자연 아니하,2
10899,자연 아니하,2
10900,자연 않,2
10901,자연 아름답,1
10902,자유 제한,2
10903,자유,1
10904,자유 상태,1
10905,자유,1
10906,자유 함,1
10907,자유 침해,2
10908,자제력 잃,2
10909,자제력 잃,2
10910,자주 사용,1
10911,자주 앓,2
10912,자주 하다,1
10913,자증 내,2
10914,자지 못하,2
10915,자지러지,1
10916,자지러지,2
10917,자지러지 꼴,2
10918,자지러지,2
10919,자질,1
10920,자질구레,2
10921,자질구레 것,2
10922,자질 겸손,1
10923,자책,2
10924,자책,2
10925,자폐,2
10926,자포자기,2
10927,자포자기,2
10928,자포,2
10929,자해,2
10930,자해,2
10931,작고 귀엽,1
10932,작,2
10933,작품 사랑받,1
10934,잔꾀,2
10935,잔뜩 벼르,2
10936,잔,2
10937,잔소리,2
10938,잔소리,2
10939,잔소리 푸념,2
10940,잔소리,2
10941,잔소리 하,2
10942,잔인,2
10943,잔인,2
10944,잔인 모양,2
10945,잔인 사람,2
10946,잔인 형벌,2
10947,잗,2
10948,자,1
10949,자 가다듬,1
10950,자 간직,1
10951,자 다듬,1
10952,자 다스리,1
10953,자 다스리,1
10954,자 다스리,1
10955,자 다투,2
10956,자 다투,2
10957,자 대우,1
10958,자 대우,1
10959,자 들,1
10960,자 떠벌리,2
10961,자 먹,1
10962,자 먹 마시,1
10963,자 먹,1
10964,자 먹,1
10965,자 모르,2
10966,자 모르,2
10967,자 못하,2
10968,자 받,1
10969,자 보살피,1
10970,자 사귀,1
10971,자 살리,1
10972,자 살피,1
10973,자 싸우,1
10974,자 싸움,1
10975,자 알,1
10976,자 안되,2
10977,자 알,1
10978,자 알,1
10979,자 알,1
10980,자 어울리,1
10981,자 어울리,1
10982,자 어울리,1
10983,자 어울리,1
10984,자 어울리,1
10985,자 여문,1
10986,자 여물,1
10987,자 이끌,1
10988,자 익,1
10989,자 익,1
10990,자 있,1
10991,자 자라,1
10992,자 정돈,1
10993,자 조화,1
10994,자 지내,1
10995,자 지키,1
10996,자 진행,1
10997,자 진행,1
10998,자 짓,1
10999,자 처리,1
11000,자 처리,1
11001,자 팔리,1
11002,자 해내,1
11003,잘나 체,2
11004,잘나 체하,2
11005,잘나 체하,2
11006,잘나 체하,2
11007,잘나 체하,2
11008,잘나 체하,2
11009,잘나 체하,2
11010,잘되,1
11011,잘되,1
11012,잘되,1
11013,잘되 가게,1
11014,잘되 갈,1
11015,잘되 가닿,1
11016,잘되 못하,2
11017,잘되 아니하,2
11018,잘되,1
11019,잘되 것,1
11020,잘되 작품,1
11021,잘되,1
11022,잘되 가능성,1
11023,잘되,1
11024,잘,2
11025,잘,1
11026,잘못,2
11027,잘못 기입,2
11028,잘못 생각,2
11029,잘못 쓰,2
11030,잘못 판단,2
11031,잘못되 바라,2
11032,잘못되,2
11033,잘못되 것,2
11034,잘못되,2
11035,잘못되,2
11036,잘못되,2
11037,잘못되 때,2
11038,잘못되 아니하,1
11039,잘못,2
11040,잘못 것,2
11041,잘못 것 없이,1
11042,잘못 견해,2
11043,잘못 대답,2
11044,잘못 염탐,2
11045,잘못 일,2
11046,잘못 허물,2
11047,잘못,2
11048,잘못 대하,2
11049,잘못,2
11050,잘못 고치,1
11051,잘못 깨치,0
11052,잘못 꾸짖,2
11053,잘못 꾸짖,2
11054,잘못 꾸짖,2
11055,잘못 뉘우치,1
11056,잘못 용서,1
11057,잘못 인정,1
11058,잘못 저지르,2
11059,잘못 지적,2
11060,잘못,2
11061,잘못 생겨나,2
11062,잘못,2
11063,잘못 결함,2
11064,잘못,2
11065,잘못하,2
11066,잘못하 꼴,2
11067,잘못하 꼴,2
11068,잘못하,2
11069,잘못,2
11070,잘,1
11071,잘생기,1
11072,잘생기 보,1
11073,잘생기,1
11074,잘생기,1
11075,잘,2
11076,잘하,1
11077,잘하 것,1
11078,잘하 능력,1
11079,잘하,1
11080,잘하 못하,2
11081,잘하 못하,2
11082,잘하,1
11083,잘하 일,1
11084,잘하,1
11085,잘하 나,1
11086,잘하 내,1
11087,잘하 내지 못하,2
11088,잡념 없애,1
11089,잡되,2
11090,잡되 상스럽,2
11091,잡스럽,2
11092,잡스럽 느낌,2
11093,잡스럽,2
11094,잡스럽 굴,2
11095,잡스럽,2
11096,잡 뜯,2
11097,잡지 못하,2
11098,잡지 못하 상태,2
11099,잡지 못하,2
11100,장난삼,2
11101,장난삼 하,2
11102,장난,2
11103,장난 심하,2
11104,장애,2
11105,장애,2
11106,장애 따르,2
11107,장애 있,2
11108,장애,2
11109,장애,2
11110,장애 만나,2
11111,장애 받,2
11112,장애 받,2
11113,장애물,2
11114,장애물 헤치,1
11115,장애인,2
11116,장엄,1
11117,장엄 상,1
11118,장점,1
11119,장점,1
11120,장점 인정,1
11121,장점 취하,1
11122,장점,1
11123,장하,1
11124,장학금,1
11125,재난,2
11126,재난,2
11127,재난 이르,2
11128,재능,1
11129,재능,1
11130,재능 가지,1
11131,재능 겸손,1
11132,재능 알,1
11133,재능,1
11134,재능 뜻,1
11135,재물 인색,2
11136,재물 가로,2
11137,재물 탐,2
11138,재물 탐하,2
11139,재물 넉넉,1
11140,재미,1
11141,재미,1
11142,재미 없,2
11143,재미 없,2
11144,재미 있,1
11145,재미 붙이,1
11146,재미없,2
11147,재미있,1
11148,재미있,1
11149,재미있 국면,1
11150,재미있 말,1
11151,재미있 일,1
11152,재미있,1
11153,재밌,1
11154,재발,2
11155,재산 범죄,2
11156,재산 넉넉,1
11157,재수 없,2
11158,재앙,2
11159,재앙,2
11160,재앙,2
11161,재주,1
11162,재주 뛰어나,1
11163,재주 뛰어나,1
11164,재주 뛰어나,1
11165,재주 뛰,1
11166,재주 무디,2
11167,재주 있,1
11168,재주,1
11169,재주 가지,1
11170,재주 지혜,1
11171,재질 뛰어나,1
11172,재촉,2
11173,재촉,2
11174,재촉 몰아대,2
11175,재치,1
11176,재치 있,1
11177,재치 있,1
11178,재치 있,1
11179,재치,1
11180,재해 소멸,1
11181,재해 입,2
11182,재해,2
11183,재해 돌림병,2
11184,잴뚝,2
11185,저급,2
11186,저급,2
11187,저급,2
11188,저,2
11189,저 모양,2
11190,저렴,1
11191,저리,2
11192,저리 아프,2
11193,저리,2
11194,저,2
11195,저리,2
11196,저리 느낌,2
11197,저리 느낌,2
11198,저리 듯하,2
11199,저리 듯하,2
11200,저릿,2
11201,저릿 느낌,2
11202,저버리,2
11203,저절로 무너지,2
11204,저주,2
11205,저주,2
11206,저주 뜻,2
11207,저주,2
11208,저주 말,2
11209,저주 말,2
11210,저주,2
11211,저지르,2
11212,저지르 일,2
11213,저지르 잘못,2
11214,저지르 죄과,2
11215,저지르 범죄,2
11216,저,2
11217,저하,2
11218,저하,2
11219,적극,1
11220,적극 찾,1
11221,적극적,1
11222,적극적 다가가,1
11223,적극적,1
11224,적극적,1
11225,적극적 마음,1
11226,적당,1
11227,적당 맞추,1
11228,적당,1
11229,적당 아니하,2
11230,적당,1
11231,적당히 좋아하,1
11232,적대적,2
11233,적대적 대하,2
11234,적수 미워하,2
11235,적용 어렵,2
11236,적의 앞잡이,2
11237,적절 아니하,2
11238,적절,1
11239,적절 이어지,1
11240,적절 처리,1
11241,적절,1
11242,적절 예,1
11243,적절히,1
11244,적합,1
11245,적합,1
11246,적합 만들,1
11247,적확,1
11248,적확 견해,1
11249,전문가,1
11250,전문적 지식,1
11251,전부 게우,2
11252,전성,1
11253,전염 병,2
11254,전염병,2
11255,전전긍긍,2
11256,전전긍긍,2
11257,전혀 모르,2
11258,전혀 없,2
11259,절개 굳,1
11260,절,2
11261,절,2
11262,절도질,2
11263,절망,2
11264,절망,2
11265,절망,2
11266,절망 빠지,2
11267,절망,2
11268,절망적,2
11269,절망,2
11270,절,2
11271,절 걷,2
11272,절 걷,2
11273,절,2
11274,절 걷,2
11275,절 걷,2
11276,절박,2
11277,절실,0
11278,절실,0
11279,절절매,2
11280,절친,1
11281,젊,1
11282,젊 건강,1
11283,젊,1
11284,젊,1
11285,점잖,1
11286,점잖,1
11287,점잖 엄숙,1
11288,점잖,1
11289,점잖,1
11290,점잖 사람,1
11291,점,1
11292,점 아니하,2
11293,점잖 못하,2
11294,점잖 못하,2
11295,점잖 못하,2
11296,점잖 못하,2
11297,점잖 아니하,2
11298,점잖 알,2
11299,점잖 않,2
11300,점점 긴장,2
11301,접대,1
11302,접대,1
11303,정,1
11304,정결,1
11305,정겹,1
11306,정겹 고분,1
11307,정겹 고분,1
11308,정겹,1
11309,정,1
11310,정 아름답,1
11311,정교,1
11312,정기 없이,2
11313,정,1
11314,정 맛 없,2
11315,정 이야기,1
11316,정,1
11317,정 안,1
11318,정 웃,1
11319,정 웃,1
11320,정 이르,1
11321,정 이르,1
11322,정 이야기,1
11323,정 자꾸,1
11324,정 주고받,1
11325,정 지내,1
11326,정 지저귀,1
11327,정 지저귀,1
11328,정 흘러가,1
11329,정,1
11330,정 귀엽,1
11331,정 포근,1
11332,정 환하,1
11333,정답,1
11334,정 않,2
11335,정,1
11336,정 못하,2
11337,정 않,2
11338,정,1
11339,정 길,1
11340,정 도리,1
11341,정도 높,1
11342,정도 심하,2
11343,정도 심하,2
11344,정도 지나치,2
11345,정도 지나치,2
11346,정도 넘치,2
11347,정돈,1
11348,정돈 말끔,1
11349,정돈 말끔,1
11350,정돈 시원,1
11351,정돈 알,2
11352,정돈 되 알,2
11353,정돈,1
11354,정밀,1
11355,정밀 미세,1
11356,정밀 못하,2
11357,정밀,1
11358,정분,1
11359,정분 나서,1
11360,정분 두텁,1
11361,정분 두텁,1
11362,정상,1
11363,정상 벗어나,2
11364,정성껏,1
11365,정성,1
11366,정성스레,1
11367,정성스레 대하,1
11368,정성,1
11369,정성,1
11370,정성 겸손,1
11371,정성 기울이,1
11372,정성 나타내,1
11373,정성 다하,1
11374,정성 다하,1
11375,정성 들이,1
11376,정성,1
11377,정성 미치,1
11378,정성,1
11379,정성 노력,1
11380,정성 성의,1
11381,정신 분열병,2
11382,정신 분열병,2
11383,정신 질환,2
11384,정신병,2
11385,정신병 환자,2
11386,정신없,2
11387,정신없이,2
11388,정신 못 차리,2
11389,정신 어지럽,2
11390,정신 잃,2
11391,정신 잃,2
11392,정신 잃,2
11393,정신 잃,2
11394,정신 차리 못하,2
11395,정신 이상,2
11396,정신 까무러지,2
11397,정신 나가,2
11398,정신 나간 것,2
11399,정신 멀쩡,1
11400,정신 멍,2
11401,정신 아득,2
11402,정신 아찔,2
11403,정신 어리벙벙하,2
11404,정신 어지럽,2
11405,정신 어지럽,2
11406,정신 어지럽,2
11407,정신 얼떨떨,2
11408,정신 없,2
11409,정신 혼미,2
11410,정신 흐리,2
11411,정신 흐리,2
11412,정신 흐리,2
11413,정신 흐리,2
11414,정신 흐리,2
11415,정신 흐릿,2
11416,정신적 고통,2
11417,정신적 보탬,1
11418,정신적 편안,1
11419,정신,2
11420,정연,1
11421,정열,1
11422,정 끊,2
11423,정 통하,1
11424,정의,1
11425,정의,1
11426,정의 위,1
11427,정 깊,1
11428,정 넘치,1
11429,정 두텁,1
11430,정 두텁,1
11431,정 듣,1
11432,정 많,1
11433,정 맺어지,1
11434,정 맺어,1
11435,정 버성기,2
11436,정 없,2
11437,정 없이,2
11438,정정당당,1
11439,정,1
11440,정 태도,1
11441,정조 굳,1
11442,정조 빼앗기,2
11443,정조 지키 아니하,2
11444,정중,1
11445,정중,1
11446,정중,1
11447,정중 부탁,1
11448,정중히,1
11449,정직 못하,2
11450,정처 없이,2
11451,정치 잘하,1
11452,정하,1
11453,정하 없이,2
11454,정해지 못하,2
11455,정확,1
11456,정확,1
11457,정확,1
11458,제 마음대로,2
11459,제 분수 잊어버리,2
11460,제격 맞 않,2
11461,제대로,1
11462,제대로 되 않,2
11463,제대로 이루어지,1
11464,제대로 하 못하,2
11465,제대로 하 아니하,2
11466,제대로 하 아니하,2
11467,제때,1
11468,제때 내리,1
11469,제맛 나지 아니하,2
11470,제맛 나지 않,2
11471,제멋대로,2
11472,제멋대로 날아가,2
11473,제멋대로 내버리,2
11474,제멋대로 움직이,2
11475,제법 예쁘,1
11476,제일 잘하,1
11477,제정신 잃,2
11478,제정신 차리 못하,2
11479,제치 놓,2
11480,제한,2
11481,제한,2
11482,제한,2
11483,제힘 겹,2
11484,제힘 겹 일,2
11485,지,2
11486,조건 맞,1
11487,조건 어울리,1
11488,조건 개선,1
11489,조걸위악하,2
11490,조금 거만,2
11491,조금 거북,2
11492,조금 그,2
11493,조금 거추장스럽,2
11494,조금 괴롭,2
11495,조금 굼뜨,2
11496,조금 까다롭,2
11497,조금 까불,2
11498,조금 깨끗하,1
11499,조금 나빠지,2
11500,조금 다치,2
11501,조금 답답,2
11502,조금 되바라지,2
11503,조금 떠들썩,2
11504,조금 머뭇거리,2
11505,조금 머뭇머뭇,2
11506,조금 멋없,2
11507,조금 멋,2
11508,조금 모자라,2
11509,조금 못마땅,2
11510,조금 밉살스럽,2
11511,조금 방해,2
11512,조금 비뚤어지,2
11513,조금 설레,1
11514,조금 성가,2
11515,조금 소란,2
11516,조금 수선,2
11517,조금 수선,2
11518,조금 시들,2
11519,조금 시원,1
11520,조금 싫증,2
11521,조금 쓰,2
11522,조금 아둔,2
11523,조금 안타깝,2
11524,조금 암상,2
11525,조금 약,2
11526,조금 어지럽,2
11527,조금 어지럽,2
11528,조금 언짢,2
11529,조금 언짢,2
11530,조금 염치,2
11531,조금 요란,2
11532,조금 우그러지,2
11533,조금 우악,2
11534,조금 우직,2
11535,조금 위태,2
11536,조금 자리,2
11537,조금 짖궂,2
11538,조금 천박,2
11539,조금 치사,2
11540,조금 타,2
11541,조금 투덜거리,2
11542,조금 투덜거리,2
11543,조금 틀어지,2
11544,조금 푸근,1
11545,조금 훤하,1
11546,조금 희미,2
11547,조금 힘없이,2
11548,조금 앓,2
11549,조금씩 쓰리,2
11550,조급,2
11551,조급 굴,2
11552,조급 볶아치,2
11553,조급 볶아치,2
11554,조급,2
11555,조급,2
11556,조급 마음,2
11557,조급,2
11558,조롱,2
11559,조롱,2
11560,조롱 때,2
11561,조르,2
11562,조르,2
11563,조르 데,2
11564,조르 모양,2
11565,조리 없,2
11566,조리 없이,2
11567,조리 있,1
11568,조리 있,1
11569,조리 맞 아니하,2
11570,조마조마하,2
11571,조마조마하 지내,2
11572,조마조마,2
11573,조마조마,2
11574,조마조마하,2
11575,조마조마하 느낌,2
11576,조마조마하 모양,2
11577,조마조마,2
11578,조바심,2
11579,조바심,2
11580,조바심 나,2
11581,조바심 나,2
11582,조바심 나서,2
11583,조바심,2
11584,조바심 자,2
11585,조바심 자,2
11586,조상 욕,2
11587,조심성 없이,2
11588,조심성 없,2
11589,조심,1
11590,조심,1
11591,조심 못하,2
11592,조심 아니하,2
11593,조심 않,2
11594,조심,2
11595,조심,2
11596,조여들,2
11597,조용 찬찬,1
11598,조용 찬찬,1
11599,조용 느낌,1
11600,조용히 울,2
11601,조잡,2
11602,조잡,2
11603,조직 괴사,2
11604,조직 썩,2
11605,조직 기구 따위 무너지 흔들리 아니하 상태,1
11606,조촐 못하,2
11607,조화,1
11608,조화,1
11609,조화,1
11610,조화 자세,1
11611,조화,1
11612,조화,1
11613,조화,1
11614,조화 포괄적,1
11615,조화,1
11616,조화,1
11617,조화 이루,1
11618,조화 이루,1
11619,조화,1
11620,조화 창조,1
11621,족치,2
11622,족치 일,2
11623,존경,1
11624,존경,1
11625,존경 벗,1
11626,존경,1
11627,존경,1
11628,존경 사랑,1
11629,존경,1
11630,존경 뜻,1
11631,존경,1
11632,존경 마음,1
11633,존경 사람,1
11634,존경,1
11635,존경 만하,1
11636,존귀,1
11637,존귀,1
11638,존귀 사람,1
11639,존귀 성과,1
11640,존대,1
11641,존망,2
11642,존멸,2
11643,존멸하,2
11644,존,2
11645,존속,0
11646,졸,1
11647,존,1
11648,존중,1
11649,존중,1
11650,존중 만하,1
11651,졸도,2
11652,졸아들,2
11653,졸이 마음,2
11654,졸이,2
11655,좀 거치,2
11656,좀 고까워하,2
11657,좀 괴이쩍,2
11658,좀 답답,2
11659,좀 뚝뚝,2
11660,좀 막히,2
11661,좀 막히,2
11662,좀 보드랍,1
11663,좀 볼품없이,2
11664,좀 부드럽,1
11665,좀 불평,2
11666,좀 성기,2
11667,좀 안타깝,2
11668,좀 어색,2
11669,좀 천박,2
11670,좀 천하,2
11671,좀도둑,2
11672,좀스럽,2
11673,좀스럽,2
11674,좀스럽 계속,2
11675,좀스럽 굴,2
11676,좀스럽 굴,2
11677,좀스럽 꼬물거리,2
11678,좀스럽 꾸물거리,2
11679,좀스럽 눈치,2
11680,좀스럽 말하,2
11681,좀스럽 못되,2
11682,좀스럽 부산,2
11683,좀스럽 생기,2
11684,좀스럽 움직이,2
11685,좀스럽 움직이,2
11686,좀스럽 자꾸,2
11687,좀스럽 지껄이,2
11688,좀스럽 짓,2
11689,좀스럽 짖궂,2
11690,좀스럽 충동질,2
11691,좀스럽 하다,2
11692,좀스럽 혼잣말,2
11693,좀스럽,2
11694,좀스럽 까다롭,2
11695,좀스럽 비굴,2
11696,좀스럽,2
11697,좀 생기,2
11698,좁 옹졸,2
11699,좁 소견,2
11700,종기,2
11701,종기 나,2
11702,종말,2
11703,종알거리,2
11704,종알종알 군소리,2
11705,종이 되,2
11706,종횡무진,0
11707,좆같,2
11708,좆,2
11709,좆,2
11710,좆심,2
11711,좇,0
11712,좋,1
11713,좋 아름답,1
11714,좋 훌륭,1
11715,좋,1
11716,좋 고치,1
11717,좋 고치,1
11718,좋 꼴,1
11719,좋 나,1
11720,좋 나아,1
11721,좋 되,1
11722,좋 만들,1
11723,좋 만들,1
11724,좋 발전,1
11725,좋 생각,1
11726,좋 여기,1
11727,좋 여기,1
11728,좋 여기,1
11729,좋 탐,1
11730,좋 탐스럽,1
11731,좋 퍼지,1
11732,좋 평가,1
11733,좋 하다,1
11734,좋,1
11735,좋 굉장,1
11736,좋 옳,1
11737,좋,1
11738,좋,1
11739,좋 판단,1
11740,좋 주선,1
11741,좋 주선,1
11742,좋아,1
11743,좋아 보이,1
11744,좋,1
11745,좋 탐,1
11746,좋,1
11747,좋아지,1
11748,좋아하,1
11749,좋아하 즐기,1
11750,좋아하,1
11751,좋아하,1
11752,좋아하 것,1
11753,좋아하 기운,1
11754,좋아하 대상,1
11755,좋아하 마음,1
11756,좋아하 마음,1
11757,좋아하,1
11758,좋아하,1
11759,좋아하 애착,1
11760,좋아하,1
11761,좋아하,1
11762,좋,1
11763,좋,1
11764,좋 결과,1
11765,좋 경치,1
11766,좋 경치,1
11767,좋 곳,1
11768,좋 곳,1
11769,좋 과보,1
11770,좋 기회,1
11771,좋 기회,1
11772,좋 길,1
11773,좋 내용,1
11774,좋 냄새,1
11775,좋 느낌,1
11776,좋 느낌,1
11777,좋 대책,1
11778,좋 대책,1
11779,좋 데,1
11780,좋 말,1
11781,좋 맛,1
11782,좋 반응,1
11783,좋 복장,1
11784,좋 사람,1
11785,좋 산,1
11786,좋 상태,1
11787,좋 생각,1
11788,좋 석탄,1
11789,좋 성과,1
11790,좋 시절,1
11791,좋 옷,1
11792,좋 운수,1
11793,좋 운수,1
11794,좋 유전,1
11795,좋 음식,1
11796,좋 음식,1
11797,좋 일,1
11798,좋 일,1
11799,좋 일,1
11800,좋 점,1
11801,좋 특성,1
11802,좋 풍채,1
11803,좋 풍채,1
11804,좋 향기,1
11805,좋 황금,1
11806,좋,1
11807,좋,1
11808,좋,1
11809,좋 정도,1
11810,좋 정도,1
11811,좋,1
11812,좋,1
11813,좋 이르,1
11814,좋 못하,2
11815,좋 못하,2
11816,좋 못하 상황,2
11817,좋 아니하,2
11818,좋 아니하,2
11819,좋 아니하,2
11820,좋 아니하,2
11821,좋 않,2
11822,좋 않,2
11823,좋 않,2
11824,좋 않,2
11825,좋 않,2
11826,좌,2
11827,좌욕,2
11828,좌절,2
11829,좌절,2
11830,좌,2
11831,죄,2
11832,죄 있,2
11833,죄,2
11834,죄 되,2
11835,죄 없,1
11836,죄 있,2
11837,죄과 잘못,2
11838,죄,2
11839,죄 고백,1
11840,죄 다시,2
11841,죄 도리어,2
11842,죄 저지르,2
11843,죄 저지르,2
11844,죄 주,2
11845,죄 짓,2
11846,죄 짓,2
11847,죄 짓,2
11848,죄범,2
11849,죄,2
11850,죄수,2
11851,죄,2
11852,죄 정도,2
11853,죄,2
11854,죄악 망상,2
11855,죄악감,2
11856,죄악,2
11857,죄악관영하,2
11858,죄악,2
11859,죄악 남기,2
11860,죄악 남기 악정,2
11861,죄악사,2
11862,죄악상,2
11863,죄악,2
11864,죄악,2
11865,죄악시,2
11866,죄악시되,2
11867,죄악시하,2
11868,죄악,2
11869,죄악 차,2
11870,죄악,2
11871,죄악 가득,2
11872,죄악 가득 차,2
11873,죄악 보,2
11874,죄악 여기,2
11875,죄악,2
11876,죄악 짓,2
11877,죄악,2
11878,죄악 되,2
11879,죄악,2
11880,죄악 느끼,2
11881,죄 오그라들,2
11882,죄어들,2
11883,죄어들,2
11884,죄,2
11885,죄 몰아치,2
11886,죄,2
11887,죄업,2
11888,죄업 망상,2
11889,죄,2
11890,죄 빠지,2
11891,죄 앙갚음,2
11892,죄의식,2
11893,죄이,2
11894,죄이 타들,2
11895,죄인,2
11896,죄인 머리,2
11897,죄인,2
11898,죄인 반성,1
11899,죄짓,2
11900,죄짓 듯하,2
11901,주견 없이,2
11902,주눅 들,2
11903,주눅 들,2
11904,주로 잘못하,2
11905,주로 잘못하,2
11906,주름 쭈글쭈글,2
11907,주무르 좋,1
11908,주색 빠지,2
11909,주의,2
11910,주의 함,2
11911,주의 아니하,2
11912,주작,2
11913,주저앉,2
11914,주저앉 자빠지,2
11915,주저앉,2
11916,주저,2
11917,주저,2
11918,주저 모양,2
11919,주저주저,2
11920,주저,2
11921,주저 모양,2
11922,주저,2
11923,주저 머뭇거리,2
11924,주제넘,2
11925,주제넘,2
11926,주제넘 건방지,2
11927,주제넘,2
11928,주책없,2
11929,주책없 짓,2
11930,주책없,2
11931,주책없이,2
11932,주책없이 능청,2
11933,주책없이 달랑거리,2
11934,주체,2
11935,주춤,2
11936,주춤거리,2
11937,주춤대,2
11938,주춤병,2
11939,주춤주춤,2
11940,죽,2
11941,죽 되,2
11942,죽 되,2
11943,죽 하다,2
11944,죽 싶,2
11945,죽기,2
11946,죽기 결심,2
11947,죽기 바라,2
11948,죽기,2
11949,죽기 기다리,2
11950,죽,2
11951,죽 일,2
11952,죽 일,2
11953,죽 현상,2
11954,죽 뜻,2
11955,죽,2
11956,죽,2
11957,죽,2
11958,죽 때,2
11959,죽이,2
11960,죽이 묻,2
11961,죽,2
11962,죽 모양,2
11963,죽 상태,2
11964,죽 피,2
11965,죽,2
11966,죽음,2
11967,죽음,2
11968,죽음 이르,2
11969,죽음,2
11970,죽음 이르,2
11971,죽음,2
11972,죽이,2
11973,죽이 일,2
11974,죽이 짓,2
11975,죽이,2
11976,죽이,2
11977,죽이,2
11978,죽이 당하,2
11979,죽이 당하,2
11980,줄 만하,0
11981,줄어들,2
11982,줄어들 닳,2
11983,줏대 없이,2
11984,중간 어그러뜨리,2
11985,중간 화해,0
11986,중단,2
11987,중대,1
11988,중대 태도,1
11989,중독,2
11990,중병,2
11991,중병 재발,2
11992,중상,2
11993,중생 구제,1
11994,중생 이롭,1
11995,중심 잃,2
11996,중얼거리,2
11997,중얼거리 모양,2
11998,중요,1
11999,중요 여기,1
12000,중요,1
12001,중요,1
12002,중요,1
12003,중요 대목,1
12004,중요 물건,1
12005,중풍,2
12006,중풍,2
12007,중풍,2
12008,중한 병,2
12009,중한 병,2
12010,중히 여기,1
12011,즐겁,1
12012,즐겁 감정,1
12013,즐겁 감정,1
12014,즐겁 느낌,1
12015,즐겁 일,1
12016,즐겁 일,1
12017,즐겁 표정,1
12018,즐거움,1
12019,즐거움,1
12020,즐거움 만족,1
12021,즐거움 행복,1
12022,즐거움,1
12023,즐거움 나누,1
12024,즐거움 주,1
12025,즐거움,1
12026,즐거움 크,1
12027,즐거우,1
12028,즐거워하,1
12029,즐거워하 아니하,2
12030,즐거워하 아니하,2
12031,즐거워하,1
